Id,Kingdom,Phylum,Class,Order,Family,Genus,Species,Subspecies,Scientific Name,Author,Rank,Listing,Party,Listed under,Full note,# Full note,All_DistributionFullNames,All_DistributionISOCodes,NativeDistributionFullNames,Introduced_Distribution,Introduced(?)_Distribution,Reintroduced_Distribution,Extinct_Distribution,Extinct(?)_Distribution,Distribution_Uncertain
10765,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Barnardius,zonarius,,Barnardius zonarius,"(Shaw, 1805)",SPECIES,II,"",Psittaciformes spp.,"**II** [ORDER listing Psittaciformes spp.] Included in Appendix II, except for the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices.","",Australia,AU,Australia,,,,,,
7541,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Cyanoramphus,auriceps,,Cyanoramphus auriceps,"(Kuhl, 1820)",SPECIES,II,"",Psittaciformes spp.,"**II** [ORDER listing Psittaciformes spp.] Included in Appendix II, except for the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices.","",New Zealand,NZ,New Zealand,,,,,,
5080,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Cyanoramphus,cookii,,Cyanoramphus cookii,"(G. R. Gray, 1859)",SPECIES,I,"",Cyanoramphus cookii,"","",Norfolk Island,NF,Norfolk Island,,,,,,
9599,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Cyanoramphus,forbesi,,Cyanoramphus forbesi,"Rothschild, 1893",SPECIES,I,"",Cyanoramphus forbesi,"","",New Zealand,NZ,New Zealand,,,,,,
10157,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Cyanoramphus,malherbi,,Cyanoramphus malherbi,"Souancé, 1857",SPECIES,II,"",Psittaciformes spp.,"**II** [ORDER listing Psittaciformes spp.] Included in Appendix II, except for the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices.","",New Zealand,NZ,New Zealand,,,,,,
9710,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Cyanoramphus,novaezelandiae,,Cyanoramphus novaezelandiae,"(Sparrman, 1787)",SPECIES,I,"",Cyanoramphus novaezelandiae,"","","Australia,New Zealand","AU,NZ","Australia,New Zealand",,,,,,
5800,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Cyanoramphus,unicolor,,Cyanoramphus unicolor,"(Lear, 1831)",SPECIES,II,"",Psittaciformes spp.,"**II** [ORDER listing Psittaciformes spp.] Included in Appendix II, except for the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices.","",New Zealand,NZ,New Zealand,,,,,,
4056,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Cyclopsitta,diophthalma,,Cyclopsitta diophthalma,"(Hombron & Jacquinot, 1841)",SPECIES,II,"",Psittaciformes spp.,"**II** [ORDER listing Psittaciformes spp.] Included in Appendix II, except for the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices.","","Australia,Indonesia,Papua New Guinea","AU,ID,PG","Australia,Indonesia,Papua New Guinea",,,,,,
12231,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Cyclopsitta,diophthalma,coxeni,Cyclopsitta diophthalma coxeni,"Gould, 1867",SUBSPECIES,I,"",Cyclopsitta diophthalma coxeni,"","",Australia,AU,Australia,,,,,,
4976,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Cyclopsitta,gulielmitertii,,Cyclopsitta gulielmitertii,"(Schlegel, 1866)",SPECIES,II,"",Psittaciformes spp.,"**II** [ORDER listing Psittaciformes spp.] Included in Appendix II, except for the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices.","","Indonesia,Papua New Guinea","ID,PG","Indonesia,Papua New Guinea",,,,,,
9709,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Eclectus,roratus,,Eclectus roratus,"(P. L. S. Müller, 1776)",SPECIES,II,"",Psittaciformes spp.,"**II** [ORDER listing Psittaciformes spp.] Included in Appendix II, except for the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices.","","Australia,Indonesia,Palau,Papua New Guinea,Solomon Islands","AU,ID,PW,PG,SB","Australia,Indonesia,Papua New Guinea,Solomon Islands",Palau,,,,,
11104,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Geoffroyus,geoffroyi,,Geoffroyus geoffroyi,"(Bechstein, 1811)",SPECIES,II,"",Psittaciformes spp.,"**II** [ORDER listing Psittaciformes spp.] Included in Appendix II, except for the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices.","","Australia,Indonesia,Papua New Guinea,Timor-Leste","AU,ID,PG,TL","Australia,Indonesia,Papua New Guinea,Timor-Leste",,,,,,
3572,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Geoffroyus,heteroclitus,,Geoffroyus heteroclitus,"(Hombron & Jacquinot, 1841)",SPECIES,II,"",Psittaciformes spp.,"**II** [ORDER listing Psittaciformes spp.] Included in Appendix II, except for the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices.","","Papua New Guinea,Solomon Islands","PG,SB","Papua New Guinea,Solomon Islands",,,,,,
3400,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Geoffroyus,simplex,,Geoffroyus simplex,"(Meyer, 1874)",SPECIES,II,"",Psittaciformes spp.,"**II** [ORDER listing Psittaciformes spp.] Included in Appendix II, except for the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices.","","Indonesia,Papua New Guinea","ID,PG","Indonesia,Papua New Guinea",,,,,,
3377,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Lathamus,discolor,,Lathamus discolor,"(White, 1790)",SPECIES,II,"",Psittaciformes spp.,"**II** [ORDER listing Psittaciformes spp.] Included in Appendix II, except for the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices.","",Australia,AU,Australia,,,,,,
4239,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Loriculus,aurantiifrons,,Loriculus aurantiifrons,"Schlegel, 1873",SPECIES,II,"",Psittaciformes spp.,"**II** [ORDER listing Psittaciformes spp.] Included in Appendix II, except for the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices.","","Indonesia,Papua New Guinea","ID,PG",Indonesia,,,,,,Papua New Guinea
5409,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Micropsitta,bruijnii,,Micropsitta bruijnii,"(Salvadori, 1875)",SPECIES,II,"",Psittaciformes spp.,"**II** [ORDER listing Psittaciformes spp.] Included in Appendix II, except for the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices.","","Indonesia,Papua New Guinea,Solomon Islands","ID,PG,SB","Indonesia,Papua New Guinea,Solomon Islands",,,,,,
9814,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Micropsitta,finschii,,Micropsitta finschii,"(Ramsay, 1881)",SPECIES,II,"",Psittaciformes spp.,"**II** [ORDER listing Psittaciformes spp.] Included in Appendix II, except for the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices.","","Papua New Guinea,Solomon Islands","PG,SB","Papua New Guinea,Solomon Islands",,,,,,
9399,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Micropsitta,keiensis,,Micropsitta keiensis,"(Salvadori, 1875)",SPECIES,II,"",Psittaciformes spp.,"**II** [ORDER listing Psittaciformes spp.] Included in Appendix II, except for the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices.","","Indonesia,Papua New Guinea","ID,PG","Indonesia,Papua New Guinea",,,,,,
4074,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Micropsitta,meeki,,Micropsitta meeki,"Rothschild & Hartert, 1924",SPECIES,II,"",Psittaciformes spp.,"**II** [ORDER listing Psittaciformes spp.] Included in Appendix II, except for the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices.","",Papua New Guinea,PG,Papua New Guinea,,,,,,
5068,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Micropsitta,pusio,,Micropsitta pusio,"(Sclater, 1866)",SPECIES,II,"",Psittaciformes spp.,"**II** [ORDER listing Psittaciformes spp.] Included in Appendix II, except for the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices.","","Indonesia,Papua New Guinea","ID,PG","Indonesia,Papua New Guinea",,,,,,
6873,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Neophema,chrysogaster,,Neophema chrysogaster,"(Latham, 1790)",SPECIES,I,"",Neophema chrysogaster,"","",Australia,AU,Australia,,,,,,
8430,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Neophema,chrysostoma,,Neophema chrysostoma,"(Kuhl, 1820)",SPECIES,II,"",Psittaciformes spp.,"**II** [ORDER listing Psittaciformes spp.] Included in Appendix II, except for the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices.","",Australia,AU,Australia,,,,,,
7078,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Neophema,elegans,,Neophema elegans,"(Gould, 1837)",SPECIES,II,"",Psittaciformes spp.,"**II** [ORDER listing Psittaciformes spp.] Included in Appendix II, except for the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices.","",Australia,AU,Australia,,,,,,
8674,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Neophema,petrophila,,Neophema petrophila,"(Gould, 1841)",SPECIES,II,"",Psittaciformes spp.,"**II** [ORDER listing Psittaciformes spp.] Included in Appendix II, except for the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices.","",Australia,AU,Australia,,,,,,
4835,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Neophema,pulchella,,Neophema pulchella,"(Shaw, 1792)",SPECIES,II,"",Psittaciformes spp.,"**II** [ORDER listing Psittaciformes spp.] Included in Appendix II, except for the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices.","",Australia,AU,Australia,,,,,,
9940,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Neophema,splendida,,Neophema splendida,"(Gould, 1841)",SPECIES,II,"",Psittaciformes spp.,"**II** [ORDER listing Psittaciformes spp.] Included in Appendix II, except for the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices.","",Australia,AU,Australia,,,,,,
10838,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Neopsephotus,bourkii,,Neopsephotus bourkii,"(Gould, 1841)",SPECIES,II,"",Psittaciformes spp.,"**II** [ORDER listing Psittaciformes spp.] Included in Appendix II, except for the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices.","",Australia,AU,Australia,,,,,,
3333,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Nestor,meridionalis,,Nestor meridionalis,"(Gmelin, 1788)",SPECIES,II,"",Psittaciformes spp.,"**II** [ORDER listing Psittaciformes spp.] Included in Appendix II, except for the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices.","",New Zealand,NZ,New Zealand,,,,,,
3968,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Nestor,notabilis,,Nestor notabilis,"Gould, 1856",SPECIES,II,"",Psittaciformes spp.,"**II** [ORDER listing Psittaciformes spp.] Included in Appendix II, except for the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices.","",New Zealand,NZ,New Zealand,,,,,,
3235,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Northiella,haematogaster,,Northiella haematogaster,"(Gould, 1838)",SPECIES,II,"",Psittaciformes spp.,"**II** [ORDER listing Psittaciformes spp.] Included in Appendix II, except for the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices.","",Australia,AU,Australia,,,,,,
10484,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Pezoporus,occidentalis,,Pezoporus occidentalis,"Gould, 1861",SPECIES,I,"",Pezoporus occidentalis,**I** Possibly extinct/Formerly included in Geopsittacus occidentalis.,"",Australia,AU,Australia,,,,,,
4833,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Pezoporus,wallicus,,Pezoporus wallicus,"Kerr, 1792",SPECIES,I,"",Pezoporus wallicus,"","",Australia,AU,Australia,,,,,,
7761,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Platycercus,adscitus,,Platycercus adscitus,"(Latham, 1790)",SPECIES,II,"",Psittaciformes spp.,"**II** [ORDER listing Psittaciformes spp.] Included in Appendix II, except for the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices.","","Australia,United States of America","AU,US",Australia,United States of America,,,,,
8597,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Platycercus,caledonicus,,Platycercus caledonicus,"(Gmelin, 1788)",SPECIES,II,"",Psittaciformes spp.,"**II** [ORDER listing Psittaciformes spp.] Included in Appendix II, except for the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices.","",Australia,AU,Australia,,,,,,
8841,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Platycercus,elegans,,Platycercus elegans,"(Gmelin, 1788)",SPECIES,II,"",Psittaciformes spp.,"**II** [ORDER listing Psittaciformes spp.] Included in Appendix II, except for the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices.","","Australia,New Zealand,Norfolk Island","AU,NZ,NF",Australia,"New Zealand,Norfolk Island",,,,,
5676,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Platycercus,eximius,,Platycercus eximius,"(Shaw, 1792)",SPECIES,II,"",Psittaciformes spp.,"**II** [ORDER listing Psittaciformes spp.] Included in Appendix II, except for the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices.","","Australia,New Zealand","AU,NZ",Australia,New Zealand,,,,,
6189,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Platycercus,icterotis,,Platycercus icterotis,"(Kuhl, 1820)",SPECIES,II,"",Psittaciformes spp.,"**II** [ORDER listing Psittaciformes spp.] Included in Appendix II, except for the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices.","",Australia,AU,Australia,,,,,,
8367,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Platycercus,venustus,,Platycercus venustus,"(Kuhl, 1820)",SPECIES,II,"",Psittaciformes spp.,"**II** [ORDER listing Psittaciformes spp.] Included in Appendix II, except for the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices.","",Australia,AU,Australia,,,,,,
10818,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Polytelis,alexandrae,,Polytelis alexandrae,"Gould, 1863",SPECIES,II,"",Psittaciformes spp.,"**II** [ORDER listing Psittaciformes spp.] Included in Appendix II, except for the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices.","",Australia,AU,Australia,,,,,,
4849,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Polytelis,anthopeplus,,Polytelis anthopeplus,"(Lear, 1831)",SPECIES,II,"",Psittaciformes spp.,"**II** [ORDER listing Psittaciformes spp.] Included in Appendix II, except for the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices.","",Australia,AU,Australia,,,,,,
11240,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Polytelis,swainsonii,,Polytelis swainsonii,"(Desmarest, 1826)",SPECIES,II,"",Psittaciformes spp.,"**II** [ORDER listing Psittaciformes spp.] Included in Appendix II, except for the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices.","",Australia,AU,Australia,,,,,,
8630,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Prosopeia,personata,,Prosopeia personata,"(G. R. Gray, 1848)",SPECIES,II,"",Psittaciformes spp.,"**II** [ORDER listing Psittaciformes spp.] Included in Appendix II, except for the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices.","",Fiji,FJ,Fiji,,,,,,
10288,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Prosopeia,splendens,,Prosopeia splendens,"(Peale, 1848)",SPECIES,II,"",Psittaciformes spp.,"**II** [ORDER listing Psittaciformes spp.] Included in Appendix II, except for the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices.","",Fiji,FJ,Fiji,,,,,,
10975,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Prosopeia,tabuensis,,Prosopeia tabuensis,"(Gmelin, 1788)",SPECIES,II,"",Psittaciformes spp.,"**II** [ORDER listing Psittaciformes spp.] Included in Appendix II, except for the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices.","","Fiji,Tonga","FJ,TO",Fiji,Tonga,,,,,
7101,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Psephotus,chrysopterygius,,Psephotus chrysopterygius,"Gould, 1858",SPECIES,I,"",Psephotus chrysopterygius,"","",Australia,AU,Australia,,,,,,
7419,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Psephotus,dissimilis,,Psephotus dissimilis,"Collett, 1898",SPECIES,I,"",Psephotus dissimilis,"","",Australia,AU,Australia,,,,,,
4121,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Psephotus,haematonotus,,Psephotus haematonotus,"(Gould, 1838)",SPECIES,II,"",Psittaciformes spp.,"**II** [ORDER listing Psittaciformes spp.] Included in Appendix II, except for the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices.","",Australia,AU,Australia,,,,,,
3894,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Psephotus,pulcherrimus,,Psephotus pulcherrimus,"(Gould, 1845)",SPECIES,I,"",Psephotus pulcherrimus,**I** Possibly extinct,"",Australia,AU,,,,,Australia,,
9386,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Psephotus,varius,,Psephotus varius,"Clark, 1910",SPECIES,II,"",Psittaciformes spp.,"**II** [ORDER listing Psittaciformes spp.] Included in Appendix II, except for the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices.","",Australia,AU,Australia,,,,,,
10715,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Psittacella,brehmii,,Psittacella brehmii,"Schlegel, 1873",SPECIES,II,"",Psittaciformes spp.,"**II** [ORDER listing Psittaciformes spp.] Included in Appendix II, except for the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices.","","Indonesia,Papua New Guinea","ID,PG","Indonesia,Papua New Guinea",,,,,,
5288,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Psittacella,madaraszi,,Psittacella madaraszi,"A. B. Meyer, 1886",SPECIES,II,"",Psittaciformes spp.,"**II** [ORDER listing Psittaciformes spp.] Included in Appendix II, except for the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices.","","Indonesia,Papua New Guinea","ID,PG","Indonesia,Papua New Guinea",,,,,,
8735,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Psittacella,modesta,,Psittacella modesta,"Schlegel, 1873",SPECIES,II,"",Psittaciformes spp.,"**II** [ORDER listing Psittaciformes spp.] Included in Appendix II, except for the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices.","","Indonesia,Papua New Guinea","ID,PG","Indonesia,Papua New Guinea",,,,,,
9643,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Psittacella,picta,,Psittacella picta,"Rothschild, 1896",SPECIES,II,"",Psittaciformes spp.,"**II** [ORDER listing Psittaciformes spp.] Included in Appendix II, except for the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices.","","Indonesia,Papua New Guinea","ID,PG","Indonesia,Papua New Guinea",,,,,,
6174,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Psittaculirostris,desmarestii,,Psittaculirostris desmarestii,"(Desmarest, 1826)",SPECIES,II,"",Psittaciformes spp.,"**II** [ORDER listing Psittaciformes spp.] Included in Appendix II, except for the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices.","","Indonesia,Papua New Guinea","ID,PG","Indonesia,Papua New Guinea",,,,,,
3451,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Psittaculirostris,edwardsii,,Psittaculirostris edwardsii,"(Oustalet, 1885)",SPECIES,II,"",Psittaciformes spp.,"**II** [ORDER listing Psittaciformes spp.] Included in Appendix II, except for the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices.","","Indonesia,Papua New Guinea","ID,PG","Indonesia,Papua New Guinea",,,,,,
4783,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Psittrichas,fulgidus,,Psittrichas fulgidus,"(Lesson, 1830)",SPECIES,II,"",Psittaciformes spp.,"**II** [ORDER listing Psittaciformes spp.] Included in Appendix II, except for the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices.","","Indonesia,Papua New Guinea","ID,PG","Indonesia,Papua New Guinea",,,,,,
5715,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Purpureicephalus,spurius,,Purpureicephalus spurius,"(Kuhl, 1820)",SPECIES,II,"",Psittaciformes spp.,"**II** [ORDER listing Psittaciformes spp.] Included in Appendix II, except for the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices.","",Australia,AU,Australia,,,,,,
4179,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Strigops,habroptila,,Strigops habroptila,"Gray, 1845",SPECIES,I,"",Strigops habroptila,"","",New Zealand,NZ,New Zealand,,,,,,
